ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma20,ma60,ma120,macd_diff,macd_dea,macd_hist,rsi14,daily_return,volatility20,drawdown,volume_ma20
688017.SH,2026-04-22,210.9,220.0,209.6,219.99,213.32,6.67,3.1268,68006.44,1467268.862,213.012,199.9485,209.132,186.31158333333332,3.731253873212097,0.8274406337873985,5.8076264788493965,63.47121646397412,0.0312675792237016,0.5337917053440477,-0.09237560854856008,51475.666
688017.SH,2026-04-23,214.0,214.0,202.34,203.77,219.99,-16.22,-7.3731,98665.06,2047420.122,212.17,200.7385,208.92083333333332,186.6805,3.147228515836389,1.2913982101971966,3.7116606112783845,49.967261662666274,-0.07373062411927811,0.6029842275647063,-0.15929532139615477,53952.512
688017.SH,2026-04-24,202.9,207.99,200.6,205.26,203.77,1.49,0.7312,52989.0,1080785.465,210.622,201.58649999999997,208.7585,187.05466666666663,2.7726533382248135,1.58764923580272,2.370008204844187,50.99862693793927,0.007312165676988558,0.6029446864400263,-0.15314794950078392,54044.5125
688017.SH,2026-04-27,204.53,216.99,204.0,213.8,205.26,8.54,4.1606,71199.88,1512577.757,211.228,202.8935,208.79350000000002,187.50366666666667,3.1288391296889415,1.8958872145799646,2.465903830217954,56.52967469298785,0.041605768293871304,0.6156625240229099,-0.11791401930852374,55625.345499999996
688017.SH,2026-04-28,212.0,217.0,206.21,207.65,213.8,-6.15,-2.8765,60878.67,1278461.707,210.094,203.71300000000002,208.6508333333333,187.88483333333335,2.8816474947427366,2.093039270612519,1.577216448260435,51.97945073147247,-0.028765201122544437,0.6267583453812159,-0.1432873999504909,56603.10650000001
688017.SH,2026-04-29,205.03,216.16,205.0,215.01,207.65,7.36,3.5444,64103.25,1365030.924,209.098,205.10549999999998,208.82766666666666,188.34391666666667,3.2422620543177345,2.3228838273535626,1.8387564539283439,56.49285517599148,0.03544425716349631,0.6276395653321877,-0.1129218582391287,57736.777500000004
688017.SH,2026-04-30,214.1,229.62,214.1,224.12,215.01,9.11,4.237,83440.1,1870403.691,213.16799999999998,206.212,208.87966666666668,188.85125000000002,4.21456962031732,2.701220985946314,3.026697268742012,61.33680974711413,0.042370122319892234,0.5840300693039565,-0.0753362488654179,57287.4875
688017.SH,2026-05-06,228.0,230.5,222.0,226.81,224.12,2.69,1.2002,76554.55,1743944.466,217.478,207.8775,209.1508333333333,189.41216666666665,5.142906663532756,3.1895581214636026,3.9066970841383064,62.65885315965264,0.012002498661431327,0.5561018372722567,-0.06423797343015103,58832.064
688017.SH,2026-05-07,227.56,233.0,224.1,230.48,226.81,3.67,1.6181,68454.59,1572550.583,220.81400000000002,210.0365,209.45116666666667,190.0445,6.104391165612867,3.7725247302934557,4.663732870638823,64.44511756643365,0.016180944402804043,0.5353731477157299,-0.04909646010396895,60016.67100000001
688017.SH,2026-05-08,230.5,270.99,228.58,262.99,230.48,32.51,14.1053,164801.05,4189243.596,231.88199999999998,213.90300000000002,210.01766666666666,190.98191666666665,9.381515591281186,4.894322902491002,8.974385377580369,75.58622952106103,0.141053453661923,0.7007459371382148,0.0,66732.19950000002
688017.SH,2026-05-11,265.86,277.77,260.21,271.0,262.99,8.01,3.0457,147361.75,3983938.651,243.08,217.28050000000002,210.87966666666665,191.89941666666667,12.481125718613555,6.411683465715512,12.138884505796085,77.46026706573147,0.030457431841514948,0.6408851952974243,0.0,70515.94399999999
688017.SH,2026-05-12,269.0,279.5,266.04,273.87,271.0,2.87,1.059,115062.43,3139150.748,253.03000000000003,221.01,211.69433333333333,192.87724999999998,14.996306009616262,8.128607974495663,13.735396070241197,78.10867677219947,0.01059040590405913,0.6272852608739098,0.0,74279.0775
688017.SH,2026-05-13,268.88,282.09,265.0,279.65,273.87,5.78,2.1105,105465.24,2896291.714,263.598,224.79249999999996,212.74666666666664,193.93666666666667,17.2570734055914,9.95430106071481,14.605544689753177,79.39431401242543,0.0211049037864679,0.6269730924125702,0.0,77030.4625
688017.SH,2026-05-14,282.0,282.74,265.0,265.0,279.65,-14.65,-5.2387,121145.25,3302698.977,270.502,227.8935,213.74466666666666,194.89458333333332,17.663007138556623,11.496042276283173,12.333929724546898,68.42551726087149,-0.052386912211693115,0.6697409457079946,-0.052386912211693115,81110.99799999999
688017.SH,2026-05-15,265.5,315.0,262.0,305.5,265.0,40.5,15.283,201244.25,5845814.799,279.004,232.82350000000002,215.21300000000002,196.21608333333333,21.0105277881612,13.39893937865878,15.223176819004838,77.62757165743348,0.15283018867924536,0.8313452359557204,0.0,88961.097
688017.SH,2026-05-18,300.0,331.76,297.36,322.88,305.5,17.38,5.689,166182.45,5302344.777,289.38,238.6425,216.82566666666668,197.67508333333336,24.780231684140176,15.675197839755059,18.210067688770234,80.2831844796429,0.05689034369885437,0.8361093928635677,0.0,94282.5955
688017.SH,2026-05-19,323.0,332.8,315.01,326.17,322.88,3.29,1.019,139023.85,4502086.5,299.84000000000003,244.552,218.44516666666667,199.19491666666667,27.713757737295907,18.08290981926323,19.261695836065357,80.74902280924655,0.010189544103072379,0.8353776534791576,0.0,98731.03050000001
688017.SH,2026-05-20,320.0,325.99,315.45,323.66,326.17,-2.51,-0.7695,103037.01,3312494.511,308.642,250.08499999999998,220.02616666666668,200.68566666666666,29.496050140910256,20.365537883592634,18.261024514635245,79.21140406296364,-0.007695373578195386,0.8429207811545949,-0.007695373578195386,100975.338
688017.SH,2026-05-21,321.0,353.8,320.99,335.0,323.66,11.34,3.5037,184043.28,6231609.815,322.642,256.29650000000004,221.7015,202.25966666666667,31.46091113928719,22.584612534731544,17.752597209111293,80.97411193331548,0.035036766977692535,0.8348110078911587,0.0,107129.00149999998
688017.SH,2026-05-22,335.0,344.2,322.72,342.0,335.0,7.0,2.0896,132328.77,4435173.433,329.942,262.7305,223.36183333333335,203.91066666666666,33.200207805943876,24.707731588974013,16.984952433939725,81.98931978873989,0.020895522388059806,0.8336339603649321,0.0,111199.3435
688017.SH,2026-05-25,338.58,359.8,330.23,349.0,342.0,7.0,2.0468,122539.81,4191484.645,335.166,269.181,225.30016666666668,205.63633333333334,34.74295923644769,26.71477711846875,16.05636423595788,82.96804167750058,0.020467836257309857,0.8334612568373506,0.0,113926.01200000002
688017.SH,2026-05-26,351.3,383.88,325.01,338.47,349.0,-10.53,-3.0172,187238.39,6655744.552,337.62600000000003,275.91600000000005,226.99800000000002,207.26233333333332,34.71573646278034,28.31496898733107,12.801534950898542,76.25509685249816,-0.030171919770773603,0.7777895171728197,-0.030171919770773603,118354.6785
688017.SH,2026-05-27,332.8,341.2,318.8,321.0,338.47,-17.47,-5.1615,174649.5,5763150.591,337.094,281.70300000000003,228.3975,208.72475,32.905168916883895,29.23300897324164,7.344319887284513,66.62387582838056,-0.05161461872544104,0.8240898524114123,-0.08022922636103147,124437.70349999999
688017.SH,2026-05-28,318.02,318.8,301.04,316.13,321.0,-4.87,-1.5171,128467.67,4016887.663,333.32,286.8195,229.79349999999997,210.16158333333334,30.72315538187229,29.531038254967772,2.3842342538090335,64.18998828231008,-0.015171339563862962,0.8324430903965289,-0.09418338108882518,127301.093
688017.SH,2026-05-29,319.99,332.57,302.0,306.0,316.13,-10.13,-3.2044,119840.55,3793203.537,326.12,291.737,231.101,211.5006666666667,27.855388021029967,29.195908208180214,-2.681040374300494,59.3343950157833,-0.032043779457818,0.8351189622822905,-0.12320916905444124,130249.187
688017.SH,2026-06-01,305.0,309.68,287.0,287.3,306.0,-18.7,-6.1111,116903.53,3458758.787,313.78000000000003,295.35150000000004,232.39633333333333,212.6881666666667,23.799383530101863,28.116603272564547,-8.634439484925366,51.5780554576888,-0.061111111111111116,0.8817256337599287,-0.1767908309455587,132889.201
688017.SH,2026-06-02,299.98,318.77,299.98,306.0,287.3,18.7,6.5089,128645.21,3964868.856,307.286,299.44550000000004,233.97633333333334,214.01375000000002,21.842122079601495,26.86170703397194,-10.039169908740888,57.55358013021051,0.06508875739644959,0.8943371377314184,-0.12320916905444124,135149.4565
688017.SH,2026-06-03,304.09,330.58,304.0,314.88,306.0,8.88,2.902,138193.13,4419268.412,306.062,303.849,235.6745,215.38858333333334,20.768118127447565,25.642989252667064,-9.749742250438999,60.07330554715373,0.029019607843137285,0.8950828087925454,-0.0977650429799427,138231.3855
688017.SH,2026-06-04,310.01,340.6,310.0,327.5,314.88,12.62,4.0079,144596.29,4759006.614,308.33599999999996,308.7,237.592,216.9145,20.696711975447215,24.653733797223097,-7.914043643551764,63.398675899468074,0.04007876016260159,0.8984588851763043,-0.06160458452722062,142038.4705
688017.SH,2026-06-05,322.78,393.0,314.9,393.0,327.5,65.5,20.0,223937.59,7928886.998,325.736,315.2005,240.66966666666667,218.97741666666667,25.62997824410286,24.84898268659905,1.561991115007615,75.02511625470508,0.19999999999999996,1.020579368330404,0.0,144995.29750000002
688017.SH,2026-06-08,375.54,450.2,375.45,428.25,393.0,35.25,8.9695,290407.69,11949975.351,353.926,323.063,244.2105,221.26941666666667,32.014959186848955,26.28217798664903,11.465562400399847,78.90811968432713,0.08969465648854968,1.0482809375151716,0.0,152147.5945
688017.SH,2026-06-09,413.0,429.2,393.98,420.17,428.25,-8.08,-1.8867,203291.72,8451108.143,376.76,330.378,247.735,223.45841666666666,36.008035889150335,28.227349567149293,15.561372644002084,75.99158772273366,-0.018867483946293007,1.058844983395619,-0.018867483946293007,156559.059
688017.SH,2026-06-10,412.0,431.31,400.13,424.0,420.17,3.83,0.9115,193172.72,8100965.453,398.584,337.5955,251.3898333333333,225.66741666666667,39.03169386515117,30.38821842674967,17.286950876802997,76.43618092846286,0.009115358069352819,1.060076035983952,-0.009924109748978394,160944.43300000002
688017.SH,2026-06-11,402.1,407.96,362.0,367.0,424.0,-57.0,-13.4434,217755.41,8192869.071,406.48400000000004,342.6955,254.20649999999998,227.41083333333333,36.40884249175974,31.592343239751685,9.632998504016115,58.94226711508843,-0.13443396226415094,1.1716142790141142,-0.14302393461762986,165774.94100000002
688017.SH,2026-06-12,372.18,386.99,348.0,351.0,367.0,-16.0,-4.3597,224884.97,8193027.258,398.084,344.9705,256.78566666666666,229.01691666666665,32.66263309674639,31.80640121115063,1.7124637711915227,55.128172937279864,-0.043596730245231585,1.077517132591153,-0.180385288966725,166956.977
688017.SH,2026-06-15,355.0,373.9,347.98,372.62,351.0,21.62,6.1595,150832.85,5496760.095,386.95799999999997,347.4575,259.8208333333333,230.84008333333333,31.08001738160209,31.661124445240922,-1.1622141272776645,58.98985302114013,0.06159544159544161,1.080411125486167,-0.12990075890251018,166189.497
688017.SH,2026-06-16,371.99,384.97,363.5,376.22,372.62,3.6,0.9661,143780.36,5400290.25,378.168,349.96,262.8445,232.69608333333332,29.773067549148834,31.283513066022508,-3.020891033747347,59.6131203100458,0.009661317159572747,1.0804071385330687,-0.12149445417396376,166427.32249999998
688017.SH,2026-06-17,370.88,384.98,364.47,381.6,376.22,5.38,1.43,130002.67,4896291.507,369.688,352.857,266.0436666666667,234.5955,28.838983577293448,30.7946071682767,-3.911247181966502,60.577377700013706,0.014300143533039211,1.0786384492911247,-0.10893169877408049,167775.6055
688017.SH,2026-06-18,381.6,413.82,375.64,408.01,381.6,26.41,6.9209,192016.16,7694417.272,377.89,356.50750000000005,269.7435,236.7399166666667,29.885282646896258,30.612742264000612,-1.4549192342087096,64.99558698138136,0.06920859538784052,1.0956772957439456,-0.04726211325160534,168174.24949999998
688017.SH,2026-06-22,404.15,415.76,376.33,393.31,408.01,-14.7,-3.6029,194356.79,7681348.253,386.352,359.073,273.284,238.7286666666667,29.191810035936726,30.328555818387837,-2.2734915649022227,60.90410222787982,-0.03602852871253148,1.1081808031050218,-0.08158785755983655,171275.6505
688017.SH,2026-06-23,381.0,394.99,366.15,378.53,393.31,-14.78,-3.7579,127751.93,4857324.844,387.534,360.54949999999997,276.55966666666666,240.61841666666666,27.13678949987508,29.690202554685285,-5.106826109620414,57.0176933165441,-0.03757850041951649,1.119491324302462,-0.1161004086398133,171536.2565
688017.SH,2026-06-24,378.0,394.5,368.0,383.18,378.53,4.65,1.2284,121114.73,4645075.066,388.926,362.78499999999997,279.8131666666667,242.52708333333334,25.58841968387378,28.869845980522985,-6.562852593298409,57.92732437751601,0.01228436319446291,1.1112305458145446,-0.10524226503210743,168230.0735
688017.SH,2026-06-25,380.0,404.0,373.0,391.0,383.18,7.82,2.0408,146611.75,5712242.48,390.806,366.28499999999997,283.19149999999996,244.4575,24.70752117066627,28.037381018551645,-6.659719695770754,59.48035382643968,0.020408163265306145,1.08875261891685,-0.08698190309398712,166828.18600000002
688017.SH,2026-06-26,385.66,396.76,368.95,369.46,391.0,-21.54,-5.509,121304.98,4605056.007,383.096,368.9515,286.2215,246.23341666666664,22.01750072674963,26.833404960191245,-9.631808466883228,53.61018618832193,-0.055089514066496204,1.1109982364849567,-0.13727962638645652,166470.0515
688017.SH,2026-06-29,368.22,371.98,345.0,361.62,369.46,-7.84,-2.122,136530.75,4889780.848,376.758,371.73249999999996,289.06083333333333,247.91566666666665,19.03361005727936,25.27344597960887,-12.479671844659016,51.61356416207488,-0.021220159151193574,1.1062086037257721,-0.15558669001751313,167304.5615
