ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,source_file,stock_name,short_ma,long_ma,target_position,trade_signal,position,market_return,turnover,transaction_cost,strategy_return,strategy_equity,benchmark_equity,running_peak,drawdown,short_window,long_window
688017.SH,2026-03-26,187.92,193.33,186.6,188.3,187.97,0.33,0.1756,51148.99,970703.104,TASK1/data/688017.SH_daily_20250629_20260629.csv,绿的谐波,201.90300000000002,205.7235,0.0,0,0.0,0.0017555992977602575,1.0,0.001,-0.001,98556.10812945836,150772.67995836315,127211.4775222002,-0.22525773578678132,20,60
688017.SH,2026-03-27,185.01,190.28,182.8,187.66,188.3,-0.64,-0.3399,39583.22,739114.591,TASK1/data/688017.SH_daily_20250629_20260629.csv,绿的谐波,199.6675,206.24533333333332,0.0,0,0.0,-0.0033988316516198047,0.0,0.0,-0.0,98556.10812945836,150260.2290015211,127211.4775222002,-0.22525773578678132,20,60
688017.SH,2026-03-30,183.0,192.12,183.0,191.26,187.66,3.6,1.9184,41323.45,779614.026,TASK1/data/688017.SH_daily_20250629_20260629.csv,绿的谐波,197.853,206.7705,0.0,0,0.0,0.019183629969093063,0.0,0.0,0.0,98556.10812945836,153142.7656337575,127211.4775222002,-0.22525773578678132,20,60
688017.SH,2026-03-31,191.99,194.85,187.1,187.16,191.26,-4.1,-2.1437,41429.83,790145.745,TASK1/data/688017.SH_daily_20250629_20260629.csv,绿的谐波,196.73200000000003,207.1025,0.0,0,0.0,-0.02143678761894796,0.0,0.0,-0.0,98556.10812945836,149859.87669148832,127211.4775222002,-0.22525773578678132,20,60
688017.SH,2026-04-01,192.11,205.68,192.11,201.99,187.16,14.83,7.9237,92425.9,1845542.023,TASK1/data/688017.SH_daily_20250629_20260629.csv,绿的谐波,196.2715,207.64433333333335,0.0,0,0.0,0.07923701645650794,0.0,0.0,0.0,98556.10812945836,161734.326207062,127211.4775222002,-0.22525773578678132,20,60
688017.SH,2026-04-02,200.0,200.76,192.58,193.5,201.99,-8.49,-4.2032,45663.02,895328.45,TASK1/data/688017.SH_daily_20250629_20260629.csv,绿的谐波,195.297,207.95250000000001,0.0,0,0.0,-0.04203178375167094,0.0,0.0,-0.0,98556.10812945836,154936.34398270457,127211.4775222002,-0.22525773578678132,20,60
688017.SH,2026-04-03,193.49,195.0,186.51,187.3,193.5,-6.2,-3.2041,44762.45,847178.659,TASK1/data/688017.SH_daily_20250629_20260629.csv,绿的谐波,194.0395,207.88916666666668,0.0,0,0.0,-0.0320413436692506,0.0,0.0,-0.0,98556.10812945836,149971.97533829752,127211.4775222002,-0.22525773578678132,20,60
688017.SH,2026-04-07,187.9,189.49,183.41,185.66,187.3,-1.64,-0.8756,30490.48,567862.637,TASK1/data/688017.SH_daily_20250629_20260629.csv,绿的谐波,192.90550000000002,207.78183333333334,0.0,0,0.0,-0.00875600640683405,0.0,0.0,-0.0,98556.10812945836,148658.8197613898,127211.4775222002,-0.22525773578678132,20,60
688017.SH,2026-04-08,195.0,203.5,193.0,203.45,185.66,17.79,9.582,71686.86,1430841.837,TASK1/data/688017.SH_daily_20250629_20260629.csv,绿的谐波,192.288,207.98833333333334,0.0,0,0.0,0.09582031670796076,0.0,0.0,0.0,98556.10812945836,162903.35495235783,127211.4775222002,-0.22525773578678132,20,60
688017.SH,2026-04-09,199.99,202.12,197.35,199.28,203.45,-4.17,-2.0496,39799.76,794983.83,TASK1/data/688017.SH_daily_20250629_20260629.csv,绿的谐波,191.817,207.97966666666665,0.0,0,0.0,-0.02049643647087729,0.0,0.0,-0.0,98556.10812945836,159564.41668668407,127211.4775222002,-0.22525773578678132,20,60
